index,lensed,completed,z_lens,z_source,theta_E_arcsec,sigma_v_kms,sigma_v_F115W_kms,sigma_v_F150W_kms,sigma_v_F277W_kms,einstein_mass_msun,lens_mag_F115W_ab,lens_mag_F150W_ab,lens_mag_F277W_ab
1640,1,1,0.220159,1.04082,1.06383,223.91,nan,nan,nan,1.43e+11,17.2017,16.8968,17.0532
1641,1,1,0.944711,1.63158,1.01328,336.851,nan,nan,nan,6.81697e+11,20.5495,20.1379,19.4386
1642,1,1,0.264546,1.17391,1.0857,229.98,nan,nan,nan,1.76451e+11,18.5465,18.2344,18.3241
1643,1,1,0.64,2.0303,1.09005,261.65,261.32,261.65,273.142,3.8632e+11,20.1076,19.674,19.1719
1644,1,1,0.264958,2.57143,0.980828,203.855,nan,nan,nan,1.25388e+11,17.651,17.3281,17.4041
1645,1,1,0.320861,3.54545,1.06968,213.672,nan,nan,nan,1.71674e+11,18.6009,18.2619,18.2296
1646,1,1,0.220159,1.08333,1.07465,223.91,nan,nan,nan,1.44455e+11,17.2017,16.8968,17.0532
1647,1,1,0.725437,1.43902,1.02032,300.684,nan,nan,nan,5.02537e+11,19.6692,19.2502,18.6844
1648,1,1,1.06,3.7619,1.02141,264.784,263.632,264.784,287.745,4.36061e+11,21.4121,20.9651,20.2885
1649,1,1,0.82,2.57143,1.09698,271.295,271.295,264.366,279.979,4.59286e+11,20.6019,20.2862,19.7216
1650,1,1,0.628613,3.16667,1.09545,242.591,nan,nan,nan,3.31122e+11,19.0118,18.6283,18.1443
1651,1,1,0.628613,3,1.08084,242.591,nan,nan,nan,3.26707e+11,19.0118,18.6283,18.1443
1652,1,1,1.03,3,1.02779,276.379,276.379,271.484,285.06,4.75178e+11,21.1302,20.7797,20.2524
1653,1,1,0.800644,4,1.05882,245.611,nan,nan,nan,3.60482e+11,19.8114,19.3625,18.7076
1654,1,1,0.808909,1.94118,1.04682,285.315,nan,nan,nan,4.8259e+11,19.8811,19.4247,18.7504
1655,1,1,0.320861,3.34783,1.0637,213.672,nan,nan,nan,1.70713e+11,18.6009,18.2619,18.2296
1656,1,1,0.264546,1.22222,1.09773,229.98,nan,nan,nan,1.78406e+11,18.5465,18.2344,18.3241
1657,1,1,0.264958,3.54545,1.01005,203.855,nan,nan,nan,1.29124e+11,17.651,17.3281,17.4041
1658,1,1,0.842398,3.16667,1.04201,255.861,nan,nan,nan,3.91398e+11,19.9214,19.5254,18.8707
1659,1,1,0.808909,1.85714,1.01375,285.315,nan,nan,nan,4.67342e+11,19.8811,19.4247,18.7504
1660,1,1,0.842398,3,1.02148,255.861,nan,nan,nan,3.83684e+11,19.9214,19.5254,18.8707
1661,1,1,0.307707,1.22222,1.10688,237.994,nan,nan,nan,2.14227e+11,17.7264,17.3337,17.3497
1662,1,1,0.65,1.7027,1.12179,279.414,279.414,277.385,290.285,4.56417e+11,19.8577,19.4613,18.9485
1663,1,1,0.65,1.85714,1.17772,279.414,279.414,277.385,290.285,4.79174e+11,19.8577,19.4613,18.9485
1664,1,1,0.9,3,1.10418,272.057,268.894,272.057,300.441,4.78241e+11,20.8887,20.4099,19.6635
1665,1,1,0.82,3,1.16852,271.295,271.295,264.366,279.979,4.8924e+11,20.6019,20.2862,19.7216
1666,1,1,0.494217,2.0303,1.19027,253.946,nan,nan,nan,3.50549e+11,18.6013,18.1895,17.8406
1667,1,1,0.63,3.16667,1.16552,250.356,250.356,247.723,260.453,3.75582e+11,20.2522,19.8701,19.337
1668,1,1,0.82,3.16667,1.19113,271.295,271.295,264.366,279.979,4.98707e+11,20.6019,20.2862,19.7216
1669,1,1,0.842398,3.7619,1.10066,255.861,nan,nan,nan,4.13426e+11,19.9214,19.5254,18.8707
1670,1,1,0.642273,2.33333,1.13673,260.062,nan,nan,nan,3.98597e+11,19.0334,18.5873,18.0938
1671,1,1,1.03,3.7619,1.13518,276.379,276.379,271.484,285.06,5.24824e+11,21.1302,20.7797,20.2524
1672,1,1,1.03,4,1.16048,276.379,276.379,271.484,285.06,5.3652e+11,21.1302,20.7797,20.2524
1673,1,1,0.63,1.38095,1.13966,298.775,297.468,298.775,316.909,5.23036e+11,19.5034,19.0563,18.485
1674,1,1,0.307707,1.27273,1.12114,237.994,nan,nan,nan,2.16987e+11,17.7264,17.3337,17.3497
1675,1,1,0.97,3.54545,1.10077,269.661,263.932,269.661,299.638,4.77777e+11,21.1698,20.6484,19.8752
1676,1,1,0.220159,1.77778,1.17683,223.91,nan,nan,nan,1.5819e+11,17.2017,16.8968,17.0532
1677,1,1,0.808909,2.33333,1.16927,285.315,nan,nan,nan,5.39039e+11,19.8811,19.4247,18.7504
1678,1,1,0.628613,3.54545,1.12359,242.591,nan,nan,nan,3.39629e+11,19.0118,18.6283,18.1443
1679,1,1,0.82,3,1.16852,271.295,271.295,264.366,279.979,4.8924e+11,20.6019,20.2862,19.7216
1680,1,1,0.220159,1.7027,1.16988,223.91,nan,nan,nan,1.57256e+11,17.2017,16.8968,17.0532
1681,1,1,0.944711,1.77778,1.12597,336.851,nan,nan,nan,7.57516e+11,20.5495,20.1379,19.4386
1682,1,1,0.63,3.7619,1.21003,250.356,250.356,247.723,260.453,3.89926e+11,20.2522,19.8701,19.337
1683,1,1,0.64,2.7037,1.21075,261.65,261.32,261.65,273.142,4.29097e+11,20.1076,19.674,19.1719
1684,1,1,0.887436,2.0303,1.10947,302.78,nan,nan,nan,5.92811e+11,20.5611,20.1465,19.5057
1685,1,1,0.264546,1.94118,1.20477,229.98,nan,nan,nan,1.95803e+11,18.5465,18.2344,18.3241
1686,1,1,0.307707,1.5,1.17315,237.994,nan,nan,nan,2.27053e+11,17.7264,17.3337,17.3497
1687,1,1,0.71,2.44828,1.13593,265.631,264.28,265.631,283.504,4.33037e+11,20.333,19.8828,19.2846
1688,1,1,0.64,2.44828,1.17285,261.65,261.32,261.65,273.142,4.15662e+11,20.1076,19.674,19.1719
1689,1,1,0.890324,3.7619,1.20722,272.199,nan,nan,nan,5.2181e+11,20.0265,19.601,18.9429
1690,1,1,0.63,2.7037,1.11751,250.356,250.356,247.723,260.453,3.6011e+11,20.2522,19.8701,19.337
1691,1,1,0.9,3.7619,1.19833,272.057,268.894,272.057,300.441,5.19022e+11,20.8887,20.4099,19.6635
1692,1,1,0.220159,1.85714,1.18355,223.91,nan,nan,nan,1.59093e+11,17.2017,16.8968,17.0532
1693,1,1,0.65,1.7027,1.12179,279.414,279.414,277.385,290.285,4.56417e+11,19.8577,19.4613,18.9485
1694,1,1,0.71,2.84615,1.19731,265.461,265.461,263.91,280.03,4.55854e+11,20.3136,19.911,19.3381
1695,1,1,0.91,3.54545,1.20357,276.215,274.989,276.215,300.962,5.39009e+11,20.8209,20.3735,19.6855
1696,1,1,0.307707,1.63158,1.1965,237.994,nan,nan,nan,2.31571e+11,17.7264,17.3337,17.3497
1697,1,1,0.65,2.125,1.12817,264.904,264.904,263.979,274.639,4.1258e+11,20.0893,19.6764,19.1891
1698,1,1,1.03,3.54545,1.1093,276.379,276.379,271.484,285.06,5.12859e+11,21.1302,20.7797,20.2524
1699,1,1,0.787369,1.94118,1.19918,301.487,nan,nan,nan,6.11675e+11,19.6921,19.2656,18.6834
1700,1,1,0.71,2.57143,1.15601,265.461,265.461,263.91,280.03,4.4013e+11,20.3136,19.911,19.3381
1701,1,1,0.71,2.84615,1.19731,265.461,265.461,263.91,280.03,4.55854e+11,20.3136,19.911,19.3381
1702,1,1,0.71,2.7037,1.17844,265.631,264.28,265.631,283.504,4.49245e+11,20.333,19.8828,19.2846
1703,1,1,0.492792,1.27273,1.13336,274.333,nan,nan,nan,3.88934e+11,18.6875,18.2679,18.0159
1704,1,1,0.71,3,1.21869,265.631,264.28,265.631,283.504,4.64588e+11,20.333,19.8828,19.2846
1705,1,1,0.887436,2.33333,1.2188,302.78,nan,nan,nan,6.51228e+11,20.5611,20.1465,19.5057
1706,1,1,0.944711,1.85714,1.17958,336.851,nan,nan,nan,7.9358e+11,20.5495,20.1379,19.4386
1707,1,1,0.494217,1.77778,1.13787,253.946,nan,nan,nan,3.35118e+11,18.6013,18.1895,17.8406
1708,1,1,0.264546,1.32558,1.12045,229.98,nan,nan,nan,1.821e+11,18.5465,18.2344,18.3241
1709,1,1,0.220159,1.38095,1.13134,223.91,nan,nan,nan,1.52075e+11,17.2017,16.8968,17.0532
1710,1,1,0.82,3,1.16852,271.295,271.295,264.366,279.979,4.8924e+11,20.6019,20.2862,19.7216
1711,1,1,0.9,3,1.10418,272.057,268.894,272.057,300.441,4.78241e+11,20.8887,20.4099,19.6635
1712,1,1,0.808909,2.33333,1.16927,285.315,nan,nan,nan,5.39039e+11,19.8811,19.4247,18.7504
1713,1,1,0.220159,2.44828,1.21972,223.91,nan,nan,nan,1.63955e+11,17.2017,16.8968,17.0532
1714,1,1,0.890324,3.16667,1.13798,272.199,nan,nan,nan,4.91881e+11,20.0265,19.601,18.9429
1715,1,1,0.642273,2.57143,1.17537,260.062,nan,nan,nan,4.12147e+11,19.0334,18.5873,18.0938
1716,1,1,0.307707,1.38095,1.1481,237.994,nan,nan,nan,2.22204e+11,17.7264,17.3337,17.3497
1717,1,1,0.307707,1.27273,1.12114,237.994,nan,nan,nan,2.16987e+11,17.7264,17.3337,17.3497
1718,1,1,0.725437,1.77778,1.21321,300.684,nan,nan,nan,5.97542e+11,19.6692,19.2502,18.6844
1719,1,1,0.94,1.77778,1.10073,331.878,331.878,330.056,350.781,7.17896e+11,20.0909,19.6867,19.1069
1720,1,1,0.264546,1.5641,1.16118,229.98,nan,nan,nan,1.88719e+11,18.5465,18.2344,18.3241
1721,1,1,0.492792,1.32558,1.16115,274.333,nan,nan,nan,3.9847e+11,18.6875,18.2679,18.0159
1722,1,1,0.63,2.57143,1.10062,250.356,250.356,247.723,260.453,3.54668e+11,20.2522,19.8701,19.337
1723,1,1,0.97,3.54545,1.10077,269.661,263.932,269.661,299.638,4.77777e+11,21.1698,20.6484,19.8752
1724,1,1,0.220159,2.33333,1.21414,223.91,nan,nan,nan,1.63205e+11,17.2017,16.8968,17.0532
1725,1,1,0.264546,1.43902,1.14155,229.98,nan,nan,nan,1.85528e+11,18.5465,18.2344,18.3241
1726,1,1,0.494217,2.125,1.20666,253.946,nan,nan,nan,3.55376e+11,18.6013,18.1895,17.8406
1727,1,1,0.642273,2.57143,1.17537,260.062,nan,nan,nan,4.12147e+11,19.0334,18.5873,18.0938
1728,1,1,0.642273,2.33333,1.13673,260.062,nan,nan,nan,3.98597e+11,19.0334,18.5873,18.0938
1729,1,1,0.220159,2.125,1.20246,223.91,nan,nan,nan,1.61635e+11,17.2017,16.8968,17.0532
1730,1,1,0.71,2.7037,1.17694,265.461,265.461,263.91,280.03,4.481e+11,20.3136,19.911,19.3381
1731,1,1,0.494217,1.7027,1.11924,253.946,nan,nan,nan,3.2963e+11,18.6013,18.1895,17.8406
1732,1,1,0.220159,2.44828,1.21972,223.91,nan,nan,nan,1.63955e+11,17.2017,16.8968,17.0532
1733,1,1,0.307707,1.22222,1.10688,237.994,nan,nan,nan,2.14227e+11,17.7264,17.3337,17.3497
1734,1,1,0.307707,1.5,1.17315,237.994,nan,nan,nan,2.27053e+11,17.7264,17.3337,17.3497
1735,1,1,0.65,2.22581,1.14997,264.904,264.904,263.979,274.639,4.2055e+11,20.0893,19.6764,19.1891
1736,1,1,0.91,3.16667,1.15467,276.215,274.989,276.215,300.962,5.1711e+11,20.8209,20.3735,19.6855
1737,1,1,0.64,2.57143,1.19207,261.65,261.32,261.65,273.142,4.22474e+11,20.1076,19.674,19.1719
1738,1,1,0.65,2.57143,1.21161,264.904,264.904,263.979,274.639,4.43092e+11,20.0893,19.6764,19.1891
1739,1,1,0.787369,1.85714,1.16302,301.487,nan,nan,nan,5.93229e+11,19.6921,19.2656,18.6834
1740,1,1,0.264546,1.5641,1.16118,229.98,nan,nan,nan,1.88719e+11,18.5465,18.2344,18.3241
1741,1,1,0.887436,2.33333,1.2188,302.78,nan,nan,nan,6.51228e+11,20.5611,20.1465,19.5057
1742,1,1,0.307707,1.5,1.17315,237.994,nan,nan,nan,2.27053e+11,17.7264,17.3337,17.3497
1743,1,1,0.808909,2.22581,1.14004,285.315,nan,nan,nan,5.25564e+11,19.8811,19.4247,18.7504
1744,1,1,0.220159,1.38095,1.13134,223.91,nan,nan,nan,1.52075e+11,17.2017,16.8968,17.0532
1745,1,1,0.921289,2.44828,1.11704,290.526,nan,nan,nan,5.55313e+11,19.869,19.3731,18.6196
1746,1,1,0.787369,1.85714,1.16302,301.487,nan,nan,nan,5.93229e+11,19.6921,19.2656,18.6834
1747,1,1,0.808909,2.22581,1.14004,285.315,nan,nan,nan,5.25564e+11,19.8811,19.4247,18.7504
1748,1,1,0.71,2.7037,1.17844,265.631,264.28,265.631,283.504,4.49245e+11,20.333,19.8828,19.2846
1749,1,1,0.628613,4,1.15043,242.591,nan,nan,nan,3.47744e+11,19.0118,18.6283,18.1443
1750,1,1,0.921289,2.84615,1.20922,290.526,nan,nan,nan,6.01135e+11,19.869,19.3731,18.6196
1751,1,1,0.65,2.57143,1.21161,264.904,264.904,263.979,274.639,4.43092e+11,20.0893,19.6764,19.1891
1752,1,1,0.220159,1.43902,1.1396,223.91,nan,nan,nan,1.53185e+11,17.2017,16.8968,17.0532
1753,1,1,0.220159,1.85714,1.18355,223.91,nan,nan,nan,1.59093e+11,17.2017,16.8968,17.0532
1754,1,1,0.890324,3.7619,1.20722,272.199,nan,nan,nan,5.2181e+11,20.0265,19.601,18.9429
1755,1,1,0.842398,4,1.11931,255.861,nan,nan,nan,4.20433e+11,19.9214,19.5254,18.8707
1756,1,1,0.492792,1.27273,1.13336,274.333,nan,nan,nan,3.88934e+11,18.6875,18.2679,18.0159
1757,1,1,0.264546,1.85714,1.19662,229.98,nan,nan,nan,1.94478e+11,18.5465,18.2344,18.3241
1758,1,1,0.97,4,1.1474,269.661,263.932,269.661,299.638,4.98015e+11,21.1698,20.6484,19.8752
1759,1,1,0.220159,1.5641,1.15527,223.91,nan,nan,nan,1.55291e+11,17.2017,16.8968,17.0532
1760,1,1,0.220159,1.7027,1.16988,223.91,nan,nan,nan,1.57256e+11,17.2017,16.8968,17.0532
1761,1,1,0.65,1.85714,1.17772,279.414,279.414,277.385,290.285,4.79174e+11,19.8577,19.4613,18.9485
1762,1,1,0.307707,1.5641,1.18503,237.994,nan,nan,nan,2.29351e+11,17.7264,17.3337,17.3497
1763,1,1,0.71,3,1.21713,265.461,265.461,263.91,280.03,4.63403e+11,20.3136,19.911,19.3381
1764,1,1,0.307707,1.7027,1.20758,237.994,nan,nan,nan,2.33716e+11,17.7264,17.3337,17.3497
1765,1,1,0.97,3.7619,1.12435,269.661,263.932,269.661,299.638,4.88011e+11,21.1698,20.6484,19.8752
1766,1,1,0.642273,2.22581,1.11655,260.062,nan,nan,nan,3.91519e+11,19.0334,18.5873,18.0938
1767,1,1,0.642273,2.33333,1.13673,260.062,nan,nan,nan,3.98597e+11,19.0334,18.5873,18.0938
1768,1,1,0.91,3.54545,1.20357,276.215,274.989,276.215,300.962,5.39009e+11,20.8209,20.3735,19.6855
1769,1,1,0.63,2.84615,1.13394,250.356,250.356,247.723,260.453,3.65404e+11,20.2522,19.8701,19.337
1770,1,1,0.94,1.85714,1.15257,331.878,331.878,330.056,350.781,7.51706e+11,20.0909,19.6867,19.1069
1771,1,1,0.787369,1.85714,1.16302,301.487,nan,nan,nan,5.93229e+11,19.6921,19.2656,18.6834
1772,1,1,0.921289,2.44828,1.11704,290.526,nan,nan,nan,5.55313e+11,19.869,19.3731,18.6196
1773,1,1,0.65,2.22581,1.14997,264.904,264.904,263.979,274.639,4.2055e+11,20.0893,19.6764,19.1891
1774,1,1,0.890324,3.7619,1.20722,272.199,nan,nan,nan,5.2181e+11,20.0265,19.601,18.9429
1775,1,1,0.91,3.54545,1.20357,276.215,274.989,276.215,300.962,5.39009e+11,20.8209,20.3735,19.6855
1776,1,1,0.97,3.54545,1.10077,269.661,263.932,269.661,299.638,4.77777e+11,21.1698,20.6484,19.8752
1777,1,1,0.494217,1.7027,1.11924,253.946,nan,nan,nan,3.2963e+11,18.6013,18.1895,17.8406
1778,1,1,0.63,3.34783,1.18072,250.356,250.356,247.723,260.453,3.80479e+11,20.2522,19.8701,19.337
1779,1,1,0.494217,2.125,1.20666,253.946,nan,nan,nan,3.55376e+11,18.6013,18.1895,17.8406
1780,1,1,0.71,2.7037,1.17694,265.461,265.461,263.91,280.03,4.481e+11,20.3136,19.911,19.3381
1781,1,1,0.63,1.5,1.21371,298.775,297.468,298.775,316.909,5.57022e+11,19.5034,19.0563,18.485
1782,1,1,0.842398,3.7619,1.10066,255.861,nan,nan,nan,4.13426e+11,19.9214,19.5254,18.8707
1783,1,1,0.887436,2.22581,1.18346,302.78,nan,nan,nan,6.32342e+11,20.5611,20.1465,19.5057
1784,1,1,0.264546,1.43902,1.14155,229.98,nan,nan,nan,1.85528e+11,18.5465,18.2344,18.3241
1785,1,1,0.71,2.33333,1.11232,265.461,265.461,263.91,280.03,4.23497e+11,20.3136,19.911,19.3381
1786,1,1,0.944711,1.85714,1.17958,336.851,nan,nan,nan,7.9358e+11,20.5495,20.1379,19.4386
1787,1,1,0.220159,1.5,1.14757,223.91,nan,nan,nan,1.54257e+11,17.2017,16.8968,17.0532
1788,1,1,0.264546,1.94118,1.20477,229.98,nan,nan,nan,1.95803e+11,18.5465,18.2344,18.3241
1789,1,1,0.842398,3.7619,1.10066,255.861,nan,nan,nan,4.13426e+11,19.9214,19.5254,18.8707
1790,1,1,0.220159,2.0303,1.19636,223.91,nan,nan,nan,1.60814e+11,17.2017,16.8968,17.0532
1791,1,1,0.494217,1.77778,1.13787,253.946,nan,nan,nan,3.35118e+11,18.6013,18.1895,17.8406
1792,1,1,0.63,3.7619,1.21003,250.356,250.356,247.723,260.453,3.89926e+11,20.2522,19.8701,19.337
1793,1,1,0.71,2.84615,1.19731,265.461,265.461,263.91,280.03,4.55854e+11,20.3136,19.911,19.3381
1794,1,1,0.220159,1.43902,1.1396,223.91,nan,nan,nan,1.53185e+11,17.2017,16.8968,17.0532
1795,1,1,0.63,2.57143,1.10062,250.356,250.356,247.723,260.453,3.54668e+11,20.2522,19.8701,19.337
1796,1,1,0.808909,2.33333,1.16927,285.315,nan,nan,nan,5.39039e+11,19.8811,19.4247,18.7504
1797,1,1,0.63,3.16667,1.16552,250.356,250.356,247.723,260.453,3.75582e+11,20.2522,19.8701,19.337
1798,1,1,0.494217,1.77778,1.13787,253.946,nan,nan,nan,3.35118e+11,18.6013,18.1895,17.8406
1799,1,1,0.71,2.84615,1.19731,265.461,265.461,263.91,280.03,4.55854e+11,20.3136,19.911,19.3381
1800,1,1,0.492792,1.27273,1.13336,274.333,nan,nan,nan,3.88934e+11,18.6875,18.2679,18.0159
1801,1,1,0.787369,1.77778,1.12566,301.487,nan,nan,nan,5.74176e+11,19.6921,19.2656,18.6834
1802,1,1,0.921289,2.84615,1.20922,290.526,nan,nan,nan,6.01135e+11,19.869,19.3731,18.6196
1803,1,1,0.220159,2.44828,1.21972,223.91,nan,nan,nan,1.63955e+11,17.2017,16.8968,17.0532
1804,1,1,0.787369,1.85714,1.16302,301.487,nan,nan,nan,5.93229e+11,19.6921,19.2656,18.6834
1805,1,1,0.921289,2.57143,1.14863,290.526,nan,nan,nan,5.71015e+11,19.869,19.3731,18.6196
1806,1,1,0.63,3.7619,1.21003,250.356,250.356,247.723,260.453,3.89926e+11,20.2522,19.8701,19.337
1807,1,1,0.82,3.16667,1.19113,271.295,271.295,264.366,279.979,4.98707e+11,20.6019,20.2862,19.7216
1808,1,1,0.264546,1.63158,1.1705,229.98,nan,nan,nan,1.90233e+11,18.5465,18.2344,18.3241
1809,1,1,0.494217,1.7027,1.11924,253.946,nan,nan,nan,3.2963e+11,18.6013,18.1895,17.8406
1810,1,1,0.63,1.38095,1.13966,298.775,297.468,298.775,316.909,5.23036e+11,19.5034,19.0563,18.485
1811,1,1,0.63,1.5,1.21371,298.775,297.468,298.775,316.909,5.57022e+11,19.5034,19.0563,18.485
1812,1,1,0.787369,1.85714,1.16302,301.487,nan,nan,nan,5.93229e+11,19.6921,19.2656,18.6834
1813,1,1,0.307707,1.5641,1.18503,237.994,nan,nan,nan,2.29351e+11,17.7264,17.3337,17.3497
1814,1,1,0.65,1.7027,1.12179,279.414,279.414,277.385,290.285,4.56417e+11,19.8577,19.4613,18.9485
1815,1,1,0.91,3,1.12929,276.215,274.989,276.215,300.962,5.05743e+11,20.8209,20.3735,19.6855
1816,1,1,0.9,3.16667,1.1286,272.057,268.894,272.057,300.441,4.88817e+11,20.8887,20.4099,19.6635
1817,1,1,0.64,2.125,1.1117,261.65,261.32,261.65,273.142,3.93991e+11,20.1076,19.674,19.1719
1818,1,1,0.890324,3.34783,1.16162,272.199,nan,nan,nan,5.021e+11,20.0265,19.601,18.9429
1819,1,1,0.82,3,1.16852,271.295,271.295,264.366,279.979,4.8924e+11,20.6019,20.2862,19.7216
1820,1,1,0.264546,1.77778,1.1882,229.98,nan,nan,nan,1.9311e+11,18.5465,18.2344,18.3241
1821,1,1,0.71,2.33333,1.11374,265.631,264.28,265.631,283.504,4.24579e+11,20.333,19.8828,19.2846
1822,1,1,0.944711,1.77778,1.12597,336.851,nan,nan,nan,7.57516e+11,20.5495,20.1379,19.4386
1823,1,1,0.65,2.0303,1.1057,264.904,264.904,263.979,274.639,4.04361e+11,20.0893,19.6764,19.1891
1824,1,1,0.264546,1.38095,1.1312,229.98,nan,nan,nan,1.83845e+11,18.5465,18.2344,18.3241
1825,1,1,0.628613,4,1.15043,242.591,nan,nan,nan,3.47744e+11,19.0118,18.6283,18.1443
1826,1,1,0.921289,2.57143,1.14863,290.526,nan,nan,nan,5.71015e+11,19.869,19.3731,18.6196
1827,1,1,0.725437,1.7027,1.17722,300.684,nan,nan,nan,5.79817e+11,19.6692,19.2502,18.6844
1828,1,1,0.63,3,1.14994,250.356,250.356,247.723,260.453,3.70559e+11,20.2522,19.8701,19.337
1829,1,1,0.642273,2.33333,1.13673,260.062,nan,nan,nan,3.98597e+11,19.0334,18.5873,18.0938
1830,1,1,0.220159,2.44828,1.21972,223.91,nan,nan,nan,1.63955e+11,17.2017,16.8968,17.0532
1831,1,1,0.307707,1.63158,1.1965,237.994,nan,nan,nan,2.31571e+11,17.7264,17.3337,17.3497
1832,1,1,0.91,3.54545,1.20357,276.215,274.989,276.215,300.962,5.39009e+11,20.8209,20.3735,19.6855
1833,1,1,0.9,3.16667,1.1286,272.057,268.894,272.057,300.441,4.88817e+11,20.8887,20.4099,19.6635
1834,1,1,0.71,2.33333,1.11232,265.461,265.461,263.91,280.03,4.23497e+11,20.3136,19.911,19.3381
1835,1,1,0.220159,2.44828,1.21972,223.91,nan,nan,nan,1.63955e+11,17.2017,16.8968,17.0532
1836,1,1,0.307707,1.5641,1.18503,237.994,nan,nan,nan,2.29351e+11,17.7264,17.3337,17.3497
1837,1,1,0.65,1.77778,1.15022,279.414,279.414,277.385,290.285,4.67983e+11,19.8577,19.4613,18.9485
1838,1,1,0.63,2.84615,1.13394,250.356,250.356,247.723,260.453,3.65404e+11,20.2522,19.8701,19.337
1839,1,1,0.307707,1.5,1.17315,237.994,nan,nan,nan,2.27053e+11,17.7264,17.3337,17.3497
1840,1,1,0.887436,2.22581,1.18346,302.78,nan,nan,nan,6.32342e+11,20.5611,20.1465,19.5057
1841,1,1,0.220159,1.38095,1.13134,223.91,nan,nan,nan,1.52075e+11,17.2017,16.8968,17.0532
1842,1,1,0.94,1.85714,1.15257,331.878,331.878,330.056,350.781,7.51706e+11,20.0909,19.6867,19.1069
1843,1,1,0.9,3,1.10418,272.057,268.894,272.057,300.441,4.78241e+11,20.8887,20.4099,19.6635
1844,1,1,0.890324,3.7619,1.20722,272.199,nan,nan,nan,5.2181e+11,20.0265,19.601,18.9429
1845,1,1,0.220159,2.0303,1.19636,223.91,nan,nan,nan,1.60814e+11,17.2017,16.8968,17.0532
1846,1,1,0.921289,2.57143,1.14863,290.526,nan,nan,nan,5.71015e+11,19.869,19.3731,18.6196
1847,1,1,0.9,3,1.10418,272.057,268.894,272.057,300.441,4.78241e+11,20.8887,20.4099,19.6635
1848,1,1,0.220159,1.5,1.14757,223.91,nan,nan,nan,1.54257e+11,17.2017,16.8968,17.0532
1849,1,1,0.65,2.57143,1.21161,264.904,264.904,263.979,274.639,4.43092e+11,20.0893,19.6764,19.1891
1850,1,1,0.264546,1.63158,1.1705,229.98,nan,nan,nan,1.90233e+11,18.5465,18.2344,18.3241
1851,1,1,0.97,4,1.1474,269.661,263.932,269.661,299.638,4.98015e+11,21.1698,20.6484,19.8752
1852,1,1,0.71,2.7037,1.17694,265.461,265.461,263.91,280.03,4.481e+11,20.3136,19.911,19.3381
1853,1,1,0.492792,1.38095,1.18792,274.333,nan,nan,nan,4.07658e+11,18.6875,18.2679,18.0159
1854,1,1,0.492792,1.32558,1.16115,274.333,nan,nan,nan,3.9847e+11,18.6875,18.2679,18.0159
1855,1,1,0.842398,4,1.11931,255.861,nan,nan,nan,4.20433e+11,19.9214,19.5254,18.8707
1856,1,1,1.03,4,1.16048,276.379,276.379,271.484,285.06,5.3652e+11,21.1302,20.7797,20.2524
1857,1,1,0.220159,2.33333,1.21414,223.91,nan,nan,nan,1.63205e+11,17.2017,16.8968,17.0532
1858,1,1,0.64,2.125,1.1117,261.65,261.32,261.65,273.142,3.93991e+11,20.1076,19.674,19.1719
1859,1,1,0.9,3.54545,1.17564,272.057,268.894,272.057,300.441,5.09193e+11,20.8887,20.4099,19.6635
1860,1,1,0.63,3.54545,1.19555,250.356,250.356,247.723,260.453,3.85258e+11,20.2522,19.8701,19.337
1861,1,1,0.808909,2.44828,1.19765,285.315,nan,nan,nan,5.52123e+11,19.8811,19.4247,18.7504
1862,1,1,0.725437,1.77778,1.21321,300.684,nan,nan,nan,5.97542e+11,19.6692,19.2502,18.6844
1863,1,1,0.63,3.16667,1.16552,250.356,250.356,247.723,260.453,3.75582e+11,20.2522,19.8701,19.337
1864,1,1,0.65,1.7027,1.12179,279.414,279.414,277.385,290.285,4.56417e+11,19.8577,19.4613,18.9485
1865,1,1,0.307707,1.43902,1.16085,237.994,nan,nan,nan,2.24672e+11,17.7264,17.3337,17.3497
1866,1,1,0.921289,2.7037,1.17934,290.526,nan,nan,nan,5.86282e+11,19.869,19.3731,18.6196
1867,1,1,0.82,3.34783,1.21318,271.295,271.295,264.366,279.979,5.07938e+11,20.6019,20.2862,19.7216
1868,1,1,0.944711,1.85714,1.17958,336.851,nan,nan,nan,7.9358e+11,20.5495,20.1379,19.4386
1869,1,1,0.725437,1.7027,1.17722,300.684,nan,nan,nan,5.79817e+11,19.6692,19.2502,18.6844
1870,1,1,0.71,2.7037,1.17694,265.461,265.461,263.91,280.03,4.481e+11,20.3136,19.911,19.3381
1871,1,1,0.494217,1.7027,1.11924,253.946,nan,nan,nan,3.2963e+11,18.6013,18.1895,17.8406
1872,1,1,0.220159,1.7027,1.16988,223.91,nan,nan,nan,1.57256e+11,17.2017,16.8968,17.0532
1873,1,1,0.94,1.94118,1.20276,331.878,331.878,330.056,350.781,7.84439e+11,20.0909,19.6867,19.1069
1874,1,1,0.63,1.43902,1.17735,298.775,297.468,298.775,316.909,5.40335e+11,19.5034,19.0563,18.485
1875,1,1,0.64,2.125,1.1117,261.65,261.32,261.65,273.142,3.93991e+11,20.1076,19.674,19.1719
1876,1,1,0.307707,1.77778,1.2183,237.994,nan,nan,nan,2.3579e+11,17.7264,17.3337,17.3497
1877,1,1,0.71,2.33333,1.11374,265.631,264.28,265.631,283.504,4.24579e+11,20.333,19.8828,19.2846
